user_id,timestamp,channel,event_type,dwell_time,brand
7aa74cf3-be74-48d9,2026-05-14 02:15:48.921,Google Search,impression,21.82,Brand A
7aa74cf3-be74-48d9,2026-05-14 23:03:04.664,E-commerce Marketplaces,impression,27.34,Brand A
7aa74cf3-be74-48d9,2026-05-16 01:39:21.446,E-commerce Marketplaces,impression,23.66,Brand A
7aa74cf3-be74-48d9,2026-05-16 07:12:17.328,E-commerce Marketplaces,conversion,166.71,Brand A
7aa7889d-9247-41d7,2026-03-22 11:44:26.454,E-commerce Marketplaces,impression,26.2,Brand F
7aa7889d-9247-41d7,2026-03-22 11:48:19.934,E-commerce Marketplaces,click,61.2,Brand F
7aa7889d-9247-41d7,2026-03-23 10:39:15.698,Instagram,impression,21.82,Brand F
7aa7889d-9247-41d7,2026-03-24 11:10:42.815,YouTube,impression,10.34,Brand F
7aadb288-169c-4832,2026-05-03 19:30:59.553,Influencer Networks,impression,22.37,Brand E
7aadb288-169c-4832,2026-05-04 17:37:18.332,Google Search,impression,29.18,Brand E
7ab9978b-6a68-4749,2026-04-07 15:43:22.653,Google Search,impression,4.54,Brand C
7ac0fea2-da02-4598,2026-03-05 05:15:54.685,E-commerce Marketplaces,impression,15.22,Brand A
7ac0fea2-da02-4598,2026-03-06 04:55:56.353,Google Search,impression,19.49,Brand A
7ac0fea2-da02-4598,2026-03-07 07:58:58.609,Google Search,impression,6.95,Brand A
7ac0fea2-da02-4598,2026-03-08 05:52:32.161,E-commerce Marketplaces,impression,2.73,Brand A
7ac44f3a-2356-4769,2026-03-03 11:20:03.848,E-commerce Marketplaces,impression,28.54,Brand J
7ac44f3a-2356-4769,2026-03-04 11:20:36.141,Instagram,impression,10.08,Brand J
7ac44f3a-2356-4769,2026-03-05 11:11:18.351,Influencer Networks,impression,2.66,Brand J
7ac44f3a-2356-4769,2026-03-06 10:30:18.647,Google Search,impression,26.66,Brand J
7ac829c6-2f79-4a80,2026-03-21 20:57:37.557,YouTube,impression,11.52,Brand H
7ac829c6-2f79-4a80,2026-03-22 22:34:52.707,Instagram,impression,7.92,Brand H
7ac829c6-2f79-4a80,2026-03-23 22:04:13.155,Google Search,impression,21.57,Brand H
7ac829c6-2f79-4a80,2026-03-24 22:26:04.876,E-commerce Marketplaces,impression,8.27,Brand H
7ac829c6-2f79-4a80,2026-03-25 03:38:45.746,E-commerce Marketplaces,conversion,30.74,Brand H
7ac8e5e7-d193-40f7,2026-03-28 19:50:42.092,E-commerce Marketplaces,impression,17.74,Brand H
7ac8e5e7-d193-40f7,2026-03-29 06:08:01.533,E-commerce Marketplaces,conversion,228.85,Brand H
7ad09b60-62f2-40d2,2026-04-20 09:37:35.477,Google Search,impression,12.18,Brand I
7ad09b60-62f2-40d2,2026-04-21 07:02:53.033,YouTube,impression,28.34,Brand I
7ad09b60-62f2-40d2,2026-04-22 10:15:06.984,Instagram,impression,14.96,Brand I
7ad09b60-62f2-40d2,2026-04-23 08:36:50.829,E-commerce Marketplaces,impression,16.16,Brand I
7ad09b60-62f2-40d2,2026-04-23 08:42:14.003,E-commerce Marketplaces,click,33.1,Brand I
7af9aca5-a174-4712,2026-04-26 00:50:50.943,E-commerce Marketplaces,impression,4.65,Brand E
7afc6bea-f0b0-4c53,2026-05-24 16:02:59.698,Google Search,impression,17.83,Brand C
7afc6bea-f0b0-4c53,2026-05-25 12:52:57.851,E-commerce Marketplaces,impression,23.81,Brand C
7afc6bea-f0b0-4c53,2026-05-25 12:56:56.756,E-commerce Marketplaces,click,18.64,Brand C
7afc6bea-f0b0-4c53,2026-05-26 15:10:58.498,Google Search,impression,28.67,Brand C
7afc6bea-f0b0-4c53,2026-05-26 15:18:43.014,Google Search,click,37.12,Brand C
7afd6156-9cf7-4e63,2026-03-24 06:21:49.691,YouTube,impression,9.21,Brand A
7afd6156-9cf7-4e63,2026-03-25 06:08:35.134,E-commerce Marketplaces,impression,25.62,Brand A
7afd6156-9cf7-4e63,2026-03-25 11:32:43.722,E-commerce Marketplaces,conversion,230.27,Brand A
7aff4f75-469e-404b,2026-04-08 13:52:02.850,YouTube,impression,24.0,Brand E
7aff4f75-469e-404b,2026-04-09 14:02:49.196,Instagram,impression,29.37,Brand E
7aff4f75-469e-404b,2026-04-10 13:20:23.210,Influencer Networks,impression,10.54,Brand E
7b013e56-5f19-4f04,2026-03-14 21:37:04.996,Instagram,impression,21.88,Brand E
7b013e56-5f19-4f04,2026-03-15 22:33:53.972,Influencer Networks,impression,22.98,Brand E
7b013e56-5f19-4f04,2026-03-16 19:40:32.698,YouTube,impression,18.56,Brand E
7b013e56-5f19-4f04,2026-03-17 19:16:41.861,Instagram,impression,15.28,Brand E
7b08bf4e-5b07-4cc0,2026-03-17 03:55:12.314,Instagram,impression,11.41,Brand F
7b08bf4e-5b07-4cc0,2026-03-18 05:19:03.768,YouTube,impression,28.51,Brand F
7b08bf4e-5b07-4cc0,2026-03-19 03:27:47.721,Instagram,impression,8.94,Brand F
7b08bf4e-5b07-4cc0,2026-03-20 06:02:43.986,E-commerce Marketplaces,impression,6.07,Brand F
7b08bf4e-5b07-4cc0,2026-03-21 03:39:26.834,Google Search,impression,8.78,Brand F
7b0dbf4a-4536-4a9e,2026-04-28 04:27:23.255,Influencer Networks,impression,17.95,Brand G
7b0dbf4a-4536-4a9e,2026-04-28 04:28:55.983,Influencer Networks,click,30.07,Brand G
7b0dbf4a-4536-4a9e,2026-04-29 04:08:07.238,YouTube,impression,22.26,Brand G
7b0dbf4a-4536-4a9e,2026-04-30 04:09:25.030,E-commerce Marketplaces,impression,4.16,Brand G
7b0dbf4a-4536-4a9e,2026-04-30 04:12:51.163,E-commerce Marketplaces,click,48.9,Brand G
7b11b94c-a49b-4d89,2026-05-20 17:56:27.685,E-commerce Marketplaces,impression,23.84,Brand D
7b192901-4df4-440d,2026-04-26 21:44:30.065,Instagram,impression,9.2,Brand G
7b192901-4df4-440d,2026-04-27 20:20:44.974,Influencer Networks,impression,6.9,Brand G
7b22c3da-27df-4579,2026-05-05 20:15:30.713,YouTube,impression,26.04,Brand J
7b22c3da-27df-4579,2026-05-06 21:23:42.340,E-commerce Marketplaces,impression,28.85,Brand J
7b22c3da-27df-4579,2026-05-06 21:24:43.358,E-commerce Marketplaces,click,115.4,Brand J
7b22c3da-27df-4579,2026-05-07 06:05:58.202,E-commerce Marketplaces,conversion,275.53,Brand J
7b23b535-a501-4dd1,2026-04-28 02:02:50.831,Instagram,impression,29.4,Brand I
7b23b535-a501-4dd1,2026-04-29 04:17:28.752,Instagram,impression,12.68,Brand I
7b2ad377-a0f4-471a,2026-03-24 17:14:34.531,Google Search,impression,12.7,Brand E
7b2d96c6-f543-4c14,2026-05-14 17:08:23.017,Instagram,impression,19.44,Brand B
7b2d96c6-f543-4c14,2026-05-15 17:45:59.628,YouTube,impression,7.84,Brand B
7b2d96c6-f543-4c14,2026-05-16 17:31:44.995,Instagram,impression,22.16,Brand B
7b2d96c6-f543-4c14,2026-05-17 16:41:50.900,E-commerce Marketplaces,impression,3.37,Brand B
7b2d96c6-f543-4c14,2026-05-17 16:45:16.012,E-commerce Marketplaces,click,51.88,Brand B
7b2d96c6-f543-4c14,2026-05-18 02:01:54.287,E-commerce Marketplaces,conversion,255.09,Brand B
7b2f2d0c-286c-498d,2026-03-03 18:21:01.518,YouTube,impression,6.86,Brand D
7b2f2d0c-286c-498d,2026-03-03 18:25:46.997,YouTube,click,69.41,Brand D
7b2f2d0c-286c-498d,2026-03-04 17:43:23.230,E-commerce Marketplaces,impression,7.97,Brand D
7b2f2d0c-286c-498d,2026-03-05 02:06:31.155,E-commerce Marketplaces,conversion,198.12,Brand D
7b2ffa9d-cffd-4d6a,2026-04-12 03:34:17.332,E-commerce Marketplaces,impression,26.5,Brand C
7b342729-6d0e-4861,2026-04-05 04:32:04.171,Google Search,impression,3.79,Brand I
7b342729-6d0e-4861,2026-04-05 04:33:47.869,Google Search,click,98.96,Brand I
7b3d0f32-fdfa-4e8a,2026-03-30 11:13:39.603,Instagram,impression,22.82,Brand J
7b3d0f32-fdfa-4e8a,2026-03-30 11:21:52.384,Instagram,click,25.59,Brand J
7b3e4344-02b4-4b1b,2026-04-05 19:49:31.968,Google Search,impression,26.89,Brand E
7b3e4344-02b4-4b1b,2026-04-06 19:57:07.537,YouTube,impression,21.39,Brand E
7b3e4344-02b4-4b1b,2026-04-07 23:09:53.423,Influencer Networks,impression,3.36,Brand E
7b3e4344-02b4-4b1b,2026-04-08 22:24:03.381,Google Search,impression,7.73,Brand E
7b3e4344-02b4-4b1b,2026-04-09 22:44:32.149,E-commerce Marketplaces,impression,2.79,Brand E
7b3e4344-02b4-4b1b,2026-04-10 08:40:58.535,E-commerce Marketplaces,conversion,200.81,Brand E
7b42a284-7998-4391,2026-03-05 22:40:14.804,Influencer Networks,impression,3.43,Brand H
7b42a284-7998-4391,2026-03-05 22:48:53.236,Influencer Networks,click,113.26,Brand H
7b42a284-7998-4391,2026-03-07 00:35:06.396,YouTube,impression,22.48,Brand H
7b42a284-7998-4391,2026-03-07 00:36:31.837,YouTube,click,85.32,Brand H
7b48e538-21fb-4d03,2026-04-02 12:35:03.549,Google Search,impression,14.1,Brand I
7b48e538-21fb-4d03,2026-04-02 12:43:04.803,Google Search,click,62.09,Brand I
7b48e538-21fb-4d03,2026-04-03 13:52:56.575,Google Search,impression,25.89,Brand I
7b48e538-21fb-4d03,2026-04-04 01:04:52.518,Google Search,conversion,271.16,Brand I
7b4f561d-02c5-4982,2026-03-17 15:13:26.966,Google Search,impression,27.39,Brand E
7b4f561d-02c5-4982,2026-03-17 16:27:56.732,Google Search,conversion,164.55,Brand E
7b5479d7-60a9-498f,2026-03-30 03:12:28.480,YouTube,impression,14.97,Brand F
7b5479d7-60a9-498f,2026-03-31 02:59:35.605,E-commerce Marketplaces,impression,29.57,Brand F
7b5479d7-60a9-498f,2026-03-31 04:34:36.180,E-commerce Marketplaces,conversion,294.35,Brand F
7b54c6d4-6e57-4b23,2026-04-19 17:24:45.571,YouTube,impression,17.5,Brand H
7b54c6d4-6e57-4b23,2026-04-20 17:15:44.680,Google Search,impression,21.24,Brand H
7b54c6d4-6e57-4b23,2026-04-20 17:19:50.476,Google Search,click,8.65,Brand H
7b54c6d4-6e57-4b23,2026-04-21 17:20:02.916,Influencer Networks,impression,9.49,Brand H
7b54c6d4-6e57-4b23,2026-04-22 16:58:35.688,Influencer Networks,impression,28.43,Brand H
7b54c6d4-6e57-4b23,2026-04-23 19:09:59.787,E-commerce Marketplaces,impression,10.56,Brand H
7b54c6d4-6e57-4b23,2026-04-23 23:19:06.820,E-commerce Marketplaces,conversion,22.88,Brand H
7b69514a-cdab-4d15,2026-05-10 13:21:44.513,Influencer Networks,impression,18.25,Brand D
7b69514a-cdab-4d15,2026-05-11 11:03:54.823,Google Search,impression,22.57,Brand D
7b6f38ae-0590-403d,2026-05-16 01:18:19.228,E-commerce Marketplaces,impression,5.68,Brand D
7b6f38ae-0590-403d,2026-05-17 02:37:19.826,Google Search,impression,6.66,Brand D
7b6f38ae-0590-403d,2026-05-18 00:54:21.809,Google Search,impression,28.97,Brand D
7b6f38ae-0590-403d,2026-05-19 01:56:42.068,E-commerce Marketplaces,impression,11.86,Brand D
7b721c92-c18e-4272,2026-05-28 11:55:05.945,Google Search,impression,15.36,Brand A
7b721c92-c18e-4272,2026-05-29 12:17:29.992,YouTube,impression,20.76,Brand A
7b721c92-c18e-4272,2026-05-30 09:26:35.388,E-commerce Marketplaces,impression,25.08,Brand A
7b721c92-c18e-4272,2026-05-30 16:36:30.539,E-commerce Marketplaces,conversion,110.92,Brand A
7b741127-cc47-41d7,2026-03-08 12:28:52.438,E-commerce Marketplaces,impression,8.7,Brand B
7b741127-cc47-41d7,2026-03-09 11:19:04.419,E-commerce Marketplaces,impression,14.72,Brand B
7b741127-cc47-41d7,2026-03-09 18:12:54.233,E-commerce Marketplaces,conversion,85.08,Brand B
7b7adf6d-3416-46ee,2026-04-26 02:10:17.710,Influencer Networks,impression,2.68,Brand D
7b7adf6d-3416-46ee,2026-04-27 03:20:38.054,Influencer Networks,impression,20.35,Brand D
7b7adf6d-3416-46ee,2026-04-28 02:35:09.915,E-commerce Marketplaces,impression,9.02,Brand D
7b7adf6d-3416-46ee,2026-04-28 12:36:49.468,E-commerce Marketplaces,conversion,99.34,Brand D
7b7bac95-e9fb-4562,2026-03-03 00:45:59.859,Instagram,impression,24.34,Brand G
7b7bac95-e9fb-4562,2026-03-04 01:11:15.032,E-commerce Marketplaces,impression,24.83,Brand G
7b7bac95-e9fb-4562,2026-03-04 03:20:50.339,E-commerce Marketplaces,conversion,54.51,Brand G
7b7df75f-89d0-4d91,2026-05-05 02:47:06.361,E-commerce Marketplaces,impression,2.57,Brand G
7b7df75f-89d0-4d91,2026-05-05 05:08:40.200,E-commerce Marketplaces,conversion,72.24,Brand G
7b854e23-fe69-431b,2026-04-28 02:10:38.514,YouTube,impression,6.02,Brand E
7b854e23-fe69-431b,2026-04-29 03:09:42.092,Instagram,impression,13.9,Brand E
7b8b4687-fae0-4d1e,2026-05-24 07:30:54.063,Google Search,impression,16.85,Brand D
7b8c04a0-dffc-4a9c,2026-05-29 19:45:31.140,E-commerce Marketplaces,impression,5.05,Brand E
7b969a53-37b5-4de8,2026-05-17 00:08:26.479,Influencer Networks,impression,6.38,Brand E
7b969a53-37b5-4de8,2026-05-17 22:40:57.237,E-commerce Marketplaces,impression,21.19,Brand E
7b969a53-37b5-4de8,2026-05-18 05:37:41.153,E-commerce Marketplaces,conversion,242.14,Brand E
7b9721e3-00c4-4121,2026-04-03 15:45:36.603,E-commerce Marketplaces,impression,22.9,Brand I
7b9721e3-00c4-4121,2026-04-04 12:55:58.761,YouTube,impression,4.96,Brand I
7b9721e3-00c4-4121,2026-04-05 12:43:56.950,Google Search,impression,25.43,Brand I
7b9a1d88-bf0f-49cb,2026-05-06 20:46:53.120,E-commerce Marketplaces,impression,26.9,Brand B
7b9a1d88-bf0f-49cb,2026-05-07 18:08:43.559,Influencer Networks,impression,14.38,Brand B
7b9f3757-0926-45b2,2026-04-05 20:33:11.614,E-commerce Marketplaces,impression,17.38,Brand E
7b9f3757-0926-45b2,2026-04-06 08:17:19.952,E-commerce Marketplaces,conversion,193.42,Brand E
7ba3d2da-2303-4f16,2026-05-06 21:15:09.468,E-commerce Marketplaces,impression,21.17,Brand H
7ba3d2da-2303-4f16,2026-05-07 02:01:02.221,E-commerce Marketplaces,conversion,107.22,Brand H
7ba5232e-58ee-4d75,2026-04-28 03:26:31.688,YouTube,impression,27.64,Brand F
7ba5232e-58ee-4d75,2026-04-29 05:09:56.999,Influencer Networks,impression,17.17,Brand F
7ba5232e-58ee-4d75,2026-04-30 03:37:49.216,E-commerce Marketplaces,impression,21.14,Brand F
7ba5232e-58ee-4d75,2026-04-30 03:42:57.165,E-commerce Marketplaces,click,78.12,Brand F
7ba5232e-58ee-4d75,2026-05-01 03:15:43.648,Instagram,impression,4.56,Brand F
7ba5232e-58ee-4d75,2026-05-02 06:48:49.390,YouTube,impression,9.11,Brand F
7ba5232e-58ee-4d75,2026-05-02 06:53:33.362,YouTube,click,21.79,Brand F
7ba5d034-a4c0-49c0,2026-04-30 06:23:21.355,Google Search,impression,28.26,Brand E
7ba5d034-a4c0-49c0,2026-05-01 05:36:12.832,Google Search,impression,13.51,Brand E
7baa8f7f-29e8-4151,2026-03-02 04:25:55.600,YouTube,impression,10.09,Brand D
7baa8f7f-29e8-4151,2026-03-03 03:17:19.202,Instagram,impression,17.95,Brand D
7baa8f7f-29e8-4151,2026-03-03 06:50:16.679,Instagram,conversion,242.72,Brand D
7bab3e23-403b-4618,2026-03-09 06:50:49.283,Instagram,impression,18.29,Brand A
7bab3e23-403b-4618,2026-03-10 07:16:15.646,Influencer Networks,impression,28.85,Brand A
7baf5808-5ae4-4606,2026-05-05 20:57:04.834,Google Search,impression,20.56,Brand F
7baf5808-5ae4-4606,2026-05-06 22:28:06.132,E-commerce Marketplaces,impression,15.55,Brand F
7baf5808-5ae4-4606,2026-05-06 22:34:40.780,E-commerce Marketplaces,click,44.26,Brand F
7baf5808-5ae4-4606,2026-05-07 01:08:10.488,E-commerce Marketplaces,conversion,195.22,Brand F
7bd76e3e-fece-4dc2,2026-05-25 17:05:20.663,Influencer Networks,impression,11.9,Brand E
7bd76e3e-fece-4dc2,2026-05-26 13:42:44.044,YouTube,impression,15.89,Brand E
7be4acc5-ef0c-4dcd,2026-04-07 07:20:02.079,YouTube,impression,13.61,Brand J
7be8bd6e-783b-4d20,2026-05-24 20:17:39.578,YouTube,impression,7.63,Brand J
7be8bd6e-783b-4d20,2026-05-25 17:00:06.058,Google Search,impression,13.14,Brand J
7bf7625a-75df-4093,2026-03-10 17:45:17.056,YouTube,impression,5.74,Brand G
7bfb5fd9-9269-41be,2026-03-06 08:15:42.167,E-commerce Marketplaces,impression,14.46,Brand D
7bfb5fd9-9269-41be,2026-03-06 18:41:14.839,E-commerce Marketplaces,conversion,32.31,Brand D
7bfee1e3-41fe-4a83,2026-03-04 16:13:10.252,Google Search,impression,3.22,Brand C
7bfee1e3-41fe-4a83,2026-03-05 16:27:03.591,Instagram,impression,20.04,Brand C
7bfee1e3-41fe-4a83,2026-03-06 14:05:07.540,Google Search,impression,21.32,Brand C
7bfee1e3-41fe-4a83,2026-03-07 13:35:28.461,E-commerce Marketplaces,impression,15.3,Brand C
7bfee1e3-41fe-4a83,2026-03-08 16:57:20.316,Google Search,impression,25.24,Brand C
7c0d24c6-31ad-4c94,2026-03-10 16:30:58.774,Influencer Networks,impression,10.68,Brand B
7c0d24c6-31ad-4c94,2026-03-11 15:45:05.603,Google Search,impression,21.8,Brand B
7c0d24c6-31ad-4c94,2026-03-11 15:49:00.901,Google Search,click,85.03,Brand B
7c0d24c6-31ad-4c94,2026-03-12 15:37:54.454,Instagram,impression,2.23,Brand B
7c0d24c6-31ad-4c94,2026-03-13 16:12:52.739,YouTube,impression,6.37,Brand B
7c0d24c6-31ad-4c94,2026-03-13 16:14:23.154,YouTube,click,14.82,Brand B
7c0d24c6-31ad-4c94,2026-03-14 14:43:58.947,Instagram,impression,3.54,Brand B
7c0d24c6-31ad-4c94,2026-03-15 01:08:55.711,Instagram,conversion,94.44,Brand B
7c0eb9d5-fc34-4c21,2026-04-22 04:19:51.966,Instagram,impression,7.99,Brand D
7c0eb9d5-fc34-4c21,2026-04-23 06:32:23.620,Influencer Networks,impression,8.07,Brand D
7c101577-1e8c-4701,2026-04-14 23:57:00.168,Instagram,impression,17.95,Brand B
7c101577-1e8c-4701,2026-04-15 23:34:17.926,YouTube,impression,8.94,Brand B
7c101577-1e8c-4701,2026-04-15 23:42:31.645,YouTube,click,65.92,Brand B
7c101577-1e8c-4701,2026-04-16 21:57:22.888,Instagram,impression,23.46,Brand B
7c101577-1e8c-4701,2026-04-17 04:04:14.805,Instagram,conversion,34.61,Brand B
7c1af440-6356-4446,2026-04-15 14:09:18.976,Instagram,impression,22.22,Brand B
7c21532e-c242-48c6,2026-03-04 02:35:23.015,E-commerce Marketplaces,impression,14.74,Brand B
7c21532e-c242-48c6,2026-03-05 03:25:27.939,Influencer Networks,impression,4.15,Brand B
7c21532e-c242-48c6,2026-03-06 02:40:49.338,YouTube,impression,25.65,Brand B
7c21532e-c242-48c6,2026-03-06 02:48:48.034,YouTube,click,8.41,Brand B
7c21532e-c242-48c6,2026-03-07 04:11:05.718,YouTube,impression,6.01,Brand B
7c21532e-c242-48c6,2026-03-08 02:50:59.830,YouTube,impression,22.27,Brand B
7c263047-605b-438a,2026-05-13 13:51:35.369,Instagram,impression,3.9,Brand J
7c263047-605b-438a,2026-05-14 14:27:17.578,Google Search,impression,27.33,Brand J
7c263047-605b-438a,2026-05-15 15:49:32.718,E-commerce Marketplaces,impression,26.39,Brand J
7c263047-605b-438a,2026-05-15 19:38:44.274,E-commerce Marketplaces,conversion,137.45,Brand J
7c29a2c7-ffd2-4f6d,2026-03-26 18:03:38.551,E-commerce Marketplaces,impression,20.23,Brand A
7c29a2c7-ffd2-4f6d,2026-03-27 19:14:46.726,YouTube,impression,23.18,Brand A
7c29a2c7-ffd2-4f6d,2026-03-28 17:08:30.962,E-commerce Marketplaces,impression,5.41,Brand A
7c2e028e-acc8-4e48,2026-04-16 11:13:28.720,E-commerce Marketplaces,impression,4.13,Brand J
7c34c2ed-b1ce-4f54,2026-03-26 03:43:25.606,Instagram,impression,6.61,Brand G
7c34c2ed-b1ce-4f54,2026-03-27 01:52:47.063,Instagram,impression,20.93,Brand G
7c3cd55a-8a62-4e00,2026-05-11 13:34:13.624,YouTube,impression,8.64,Brand F
7c3cd55a-8a62-4e00,2026-05-11 23:39:10.213,YouTube,conversion,215.38,Brand F
7c471633-000e-4cbe,2026-03-02 19:35:04.507,Instagram,impression,29.84,Brand A
7c4ee86e-5d17-4257,2026-03-22 01:30:00.492,Google Search,impression,2.31,Brand G
7c4ee86e-5d17-4257,2026-03-23 04:21:40.798,E-commerce Marketplaces,impression,5.58,Brand G
7c4ee86e-5d17-4257,2026-03-23 13:56:53.530,E-commerce Marketplaces,conversion,191.32,Brand G
7c5338ac-f6a9-4d22,2026-04-21 11:45:51.430,Instagram,impression,9.92,Brand H
7c5338ac-f6a9-4d22,2026-04-22 09:39:52.750,Google Search,impression,28.52,Brand H
7c558537-2c5a-4d04,2026-03-24 10:31:27.407,Google Search,impression,26.12,Brand F
7c558537-2c5a-4d04,2026-03-24 20:21:37.547,Google Search,conversion,143.2,Brand F
7c5a196e-7a86-4adb,2026-04-16 03:27:52.597,YouTube,impression,13.96,Brand J
7c5a196e-7a86-4adb,2026-04-17 05:39:10.611,Google Search,impression,25.56,Brand J
7c5de420-b58c-4b5f,2026-04-03 14:14:59.248,YouTube,impression,20.9,Brand D
7c5de420-b58c-4b5f,2026-04-04 15:03:55.023,Instagram,impression,25.69,Brand D
7c5de420-b58c-4b5f,2026-04-05 13:16:01.162,E-commerce Marketplaces,impression,2.97,Brand D
7c5de420-b58c-4b5f,2026-04-06 15:22:11.486,Influencer Networks,impression,28.82,Brand D
7c632321-1f23-4390,2026-04-04 06:32:03.896,Google Search,impression,20.23,Brand J
7c632321-1f23-4390,2026-04-05 05:42:43.520,Google Search,impression,12.01,Brand J
7c632321-1f23-4390,2026-04-06 06:43:06.596,YouTube,impression,23.9,Brand J
7c632321-1f23-4390,2026-04-06 09:24:35.154,YouTube,conversion,152.03,Brand J
7c633924-f8dc-4648,2026-04-02 08:01:25.268,Google Search,impression,5.32,Brand G
7c633924-f8dc-4648,2026-04-03 06:28:19.781,Instagram,impression,11.57,Brand G
7c633924-f8dc-4648,2026-04-04 06:18:39.013,E-commerce Marketplaces,impression,20.63,Brand G
7c633924-f8dc-4648,2026-04-04 13:56:18.304,E-commerce Marketplaces,conversion,262.44,Brand G
7c70f338-a84d-4fa6,2026-05-18 09:46:11.685,E-commerce Marketplaces,impression,16.59,Brand C
7c70f338-a84d-4fa6,2026-05-18 16:50:39.844,E-commerce Marketplaces,conversion,284.88,Brand C
7c899e8a-5618-4104,2026-05-25 16:59:01.875,Instagram,impression,23.79,Brand I
7c899e8a-5618-4104,2026-05-25 17:04:22.548,Instagram,click,51.7,Brand I
7c899e8a-5618-4104,2026-05-26 14:09:36.360,E-commerce Marketplaces,impression,12.81,Brand I
7c899e8a-5618-4104,2026-05-26 14:13:41.384,E-commerce Marketplaces,click,116.99,Brand I
7c8a4e1c-6f13-44f2,2026-03-28 16:23:02.281,Google Search,impression,17.12,Brand H
7c8a4e1c-6f13-44f2,2026-03-29 16:07:17.999,Google Search,impression,25.22,Brand H
7c8a4e1c-6f13-44f2,2026-03-30 15:45:50.454,E-commerce Marketplaces,impression,12.87,Brand H
7c8a7f87-be16-4d9d,2026-03-27 02:22:26.526,Influencer Networks,impression,16.13,Brand C
7c8b4fdb-1f81-4a5a,2026-04-23 15:21:08.685,Influencer Networks,impression,26.03,Brand J
7c8b4fdb-1f81-4a5a,2026-04-24 13:02:44.889,YouTube,impression,29.59,Brand J
7c8b4fdb-1f81-4a5a,2026-04-25 14:33:18.166,Influencer Networks,impression,14.23,Brand J
7c8b4fdb-1f81-4a5a,2026-04-25 14:36:22.365,Influencer Networks,click,16.69,Brand J
7c8b4fdb-1f81-4a5a,2026-04-26 13:17:11.942,Google Search,impression,23.33,Brand J
7c8b4fdb-1f81-4a5a,2026-04-27 14:53:04.200,E-commerce Marketplaces,impression,20.37,Brand J
7c95524f-559d-44cc,2026-03-17 16:16:45.974,Instagram,impression,7.68,Brand E
7c99e7be-32d0-460a,2026-04-26 12:25:57.912,Google Search,impression,8.34,Brand C
7c99e7be-32d0-460a,2026-04-26 12:33:06.009,Google Search,click,31.17,Brand C
7ca53ef9-ed33-4e4a,2026-05-10 23:32:37.137,Instagram,impression,9.73,Brand B
7ca53ef9-ed33-4e4a,2026-05-11 21:45:22.158,YouTube,impression,3.96,Brand B
7ca53ef9-ed33-4e4a,2026-05-11 21:51:44.599,YouTube,click,48.14,Brand B
7ca53ef9-ed33-4e4a,2026-05-12 23:15:39.250,Instagram,impression,13.67,Brand B
7ca5478c-5c3c-4a75,2026-04-15 19:54:03.721,Google Search,impression,16.57,Brand J
7ca5478c-5c3c-4a75,2026-04-16 19:34:24.362,Influencer Networks,impression,25.1,Brand J
7ca5478c-5c3c-4a75,2026-04-17 17:26:05.639,YouTube,impression,14.99,Brand J
7cc3de55-d8e1-49e5,2026-05-25 01:53:10.992,Google Search,impression,7.12,Brand B
7cc3de55-d8e1-49e5,2026-05-26 02:15:05.906,Google Search,impression,29.74,Brand B
7cc3de55-d8e1-49e5,2026-05-27 01:10:45.787,E-commerce Marketplaces,impression,9.42,Brand B
7cc3de55-d8e1-49e5,2026-05-27 09:31:53.439,E-commerce Marketplaces,conversion,71.93,Brand B
7cc742dc-36a0-43e0,2026-03-06 18:50:35.532,Influencer Networks,impression,10.14,Brand F
7cd1a3e0-af43-46e1,2026-05-26 22:11:46.677,Influencer Networks,impression,15.35,Brand I
7cd1a3e0-af43-46e1,2026-05-26 22:20:37.579,Influencer Networks,click,101.83,Brand I
7ce4b501-29ba-4944,2026-05-06 17:40:16.211,E-commerce Marketplaces,impression,10.79,Brand A
7ce4b501-29ba-4944,2026-05-07 01:43:21.510,E-commerce Marketplaces,conversion,157.53,Brand A
7ce8d157-162b-43f1,2026-05-16 12:25:44.848,YouTube,impression,11.23,Brand C
7ce8d157-162b-43f1,2026-05-17 14:54:09.298,E-commerce Marketplaces,impression,9.09,Brand C
7ce8d157-162b-43f1,2026-05-17 15:01:23.959,E-commerce Marketplaces,click,109.55,Brand C
7ce8d157-162b-43f1,2026-05-17 22:44:58.956,E-commerce Marketplaces,conversion,293.72,Brand C
7ced635d-f5d7-4d1e,2026-05-29 11:58:15.019,Google Search,impression,13.1,Brand E
7ced635d-f5d7-4d1e,2026-05-30 11:05:10.074,Google Search,impression,29.3,Brand E
7ced635d-f5d7-4d1e,2026-05-31 10:17:03.874,E-commerce Marketplaces,impression,18.7,Brand E
7ced635d-f5d7-4d1e,2026-05-31 18:39:15.942,E-commerce Marketplaces,conversion,247.68,Brand E
7cf78152-f4e9-4147,2026-05-10 07:59:06.197,E-commerce Marketplaces,impression,20.49,Brand D
7cf78152-f4e9-4147,2026-05-10 08:00:40.248,E-commerce Marketplaces,click,51.95,Brand D
7cfb3042-79e2-481d,2026-05-05 02:38:07.592,E-commerce Marketplaces,impression,23.8,Brand G
7cfb3042-79e2-481d,2026-05-05 05:44:32.334,E-commerce Marketplaces,conversion,105.65,Brand G
7cfd1bc1-768c-42ee,2026-03-27 19:13:12.727,Instagram,impression,2.51,Brand E
