user_id,persona
b1dc5c65-40c0-49a6,Eco-conscious Shoppers
25fe47d2-e55a-4cc9,Budget Parents
5fe64168-79a6-4076,Gen-Z Trendseekers
ffc688a3-e9f5-4f0a,Budget Parents
f73e30f9-4511-4241,Eco-conscious Shoppers
f35e274e-120f-4535,Suburban Parents
e932b5d7-669f-4d06,Budget Parents
69629138-5789-4ab1,Deal Hunters
31199c22-7fdb-4583,Gen-Z Trendseekers
86ffa672-5ab1-4490,Budget Parents
f49425d4-04da-47a5,Budget Parents
60db7c40-b0ea-4d2c,Budget Parents
bbc1593e-645c-4534,Budget Parents
018123dd-2413-4d65,Eco-conscious Shoppers
c10ba3ca-886e-4e04,Eco-conscious Shoppers
740d4ea6-a91d-45f2,Gen-Z Trendseekers
e543f58d-7ba0-4357,Gen-Z Trendseekers
d2ce5c83-0f9b-4755,Budget Parents
23cc5b0d-25b6-4359,Tech Savvy Professionals
8b4f1e70-55d1-4943,Eco-conscious Shoppers
93afda93-5b32-4f62,Deal Hunters
03fef2b8-1185-440c,Tech Savvy Professionals
dbcdedbd-bcd4-46eb,Eco-conscious Shoppers
430d0eeb-242a-4360,Suburban Parents
7b7df75f-89d0-4d91,Budget Parents
71a595e2-b8c4-4ae8,Deal Hunters
bf37272e-7f00-4545,Eco-conscious Shoppers
98c6bad7-2a3d-4ca1,Eco-conscious Shoppers
47ad4843-755e-4412,Deal Hunters
77f34715-566e-49cc,Eco-conscious Shoppers
2a823a1f-4140-4cac,Eco-conscious Shoppers
a365ce73-ae83-4ea9,Gen-Z Trendseekers
1853ccdd-fcf2-443f,Eco-conscious Shoppers
4bf1a9e7-2aee-4ce2,Deal Hunters
1d67648c-99da-49a5,Tech Savvy Professionals
11abcb55-ab31-434d,Eco-conscious Shoppers
f96812eb-0a4a-4fa4,Gen-Z Trendseekers
01fe985b-27b2-4b6d,Tech Savvy Professionals
9b61410d-4a18-43d4,Budget Parents
bcc39c6e-4ac7-47e9,Suburban Parents
f34f3e7d-4657-4e03,Tech Savvy Professionals
8bb6124d-8a07-4ce1,Tech Savvy Professionals
ba261017-86b6-4209,Deal Hunters
be5019dd-5b5f-4c26,Suburban Parents
c69bcc9d-0dc0-4e68,Tech Savvy Professionals
168704da-aa97-4d87,Gen-Z Trendseekers
72831a5b-796a-4b21,Eco-conscious Shoppers
eb2e090f-431f-427a,Eco-conscious Shoppers
e2708cb5-00d1-4a35,Eco-conscious Shoppers
10a9a951-6762-4fdc,Budget Parents
86fd018a-371c-41b7,Eco-conscious Shoppers
0eaa358d-db9d-4b8d,Eco-conscious Shoppers
62326add-5b5b-46cf,Budget Parents
bd216087-2165-4dd4,Budget Parents
93cf871e-a150-4840,Tech Savvy Professionals
b9fd447f-7446-4709,Eco-conscious Shoppers
d36a439f-c374-44f3,Budget Parents
265660b3-4b7a-4f23,Budget Parents
6fc18975-4e9c-4f6a,Gen-Z Trendseekers
1b9aecbf-309e-4cba,Deal Hunters
bb111188-48a6-409c,Budget Parents
802e39ac-67c5-48d5,Gen-Z Trendseekers
2772b73a-b545-4d25,Budget Parents
222e7efa-7bcb-4044,Deal Hunters
6b755de4-321d-4384,Tech Savvy Professionals
4e9c36d5-e5cf-4bdb,Eco-conscious Shoppers
f3a57deb-a3b1-4472,Eco-conscious Shoppers
ea76c007-58ea-4695,Eco-conscious Shoppers
941893bb-3806-4666,Gen-Z Trendseekers
ea1f7e91-7db7-4beb,Tech Savvy Professionals
b568ff2e-ba09-4ed2,Tech Savvy Professionals
f3d9c694-3587-4b17,Eco-conscious Shoppers
5190703a-5039-487b,Gen-Z Trendseekers
51c6e06c-31da-434a,Tech Savvy Professionals
ad257484-045b-4352,Deal Hunters
2aeca222-38da-4fc2,Deal Hunters
18de937a-b8c6-4faa,Budget Parents
74e187f4-89c8-4f0c,Budget Parents
88492911-8a85-40d3,Eco-conscious Shoppers
58e8cedc-f5aa-440b,Tech Savvy Professionals
37792bfd-d251-4375,Budget Parents
19adfc05-2008-4b34,Gen-Z Trendseekers
9554d394-da5c-4450,Budget Parents
0f313d36-987a-4ee7,Tech Savvy Professionals
8e35c943-967a-4497,Budget Parents
e90bf9aa-a1cc-4a41,Eco-conscious Shoppers
54d1cad0-9bc8-40c4,Eco-conscious Shoppers
7455e5e0-28cd-49a6,Eco-conscious Shoppers
f8040ce9-36e6-4907,Deal Hunters
a510b9fc-ff48-480f,Deal Hunters
b7e2d1af-9031-4419,Budget Parents
e4659da4-9275-4aad,Budget Parents
b4750339-418b-4f4c,Tech Savvy Professionals
c79bc9e0-9336-478e,Eco-conscious Shoppers
05fbf50b-455d-4930,Budget Parents
150cff97-cc9e-4a11,Tech Savvy Professionals
c7fd6203-fc49-4b59,Gen-Z Trendseekers
e85fd754-fd57-4372,Gen-Z Trendseekers
c2ff86d2-c74f-4cd5,Suburban Parents
bd6231c9-66c6-441d,Budget Parents
72bbb0e5-33be-48e5,Suburban Parents
990915e3-8638-434b,Deal Hunters
ad5bad49-3cdd-4736,Deal Hunters
8074caf6-4b77-4080,Tech Savvy Professionals
962740e9-7bda-4756,Suburban Parents
e25f4e55-8a60-4db2,Suburban Parents
720fdd3e-1bca-4c4d,Deal Hunters
a86e101f-3eee-4d4b,Gen-Z Trendseekers
5152b4df-f0dd-4bb6,Gen-Z Trendseekers
1ebbf68e-9f90-4ed8,Suburban Parents
418d6955-6ba5-4937,Eco-conscious Shoppers
b4f0436c-3e2c-4c54,Budget Parents
05760430-ea7d-45d6,Suburban Parents
f20a0135-73b9-46d1,Tech Savvy Professionals
55b2298f-3807-450a,Eco-conscious Shoppers
736599ff-da9b-49b1,Eco-conscious Shoppers
932b866f-be16-4b82,Budget Parents
4476a371-4be1-43fb,Tech Savvy Professionals
faedc95e-973d-43bb,Deal Hunters
a038cf0a-cd78-463b,Tech Savvy Professionals
0f172fb4-513d-45cd,Budget Parents
3f093f6a-c7fd-4edb,Suburban Parents
8884243d-3690-40fa,Suburban Parents
8fef7b86-b26a-41f3,Deal Hunters
1405c658-f8b8-45f9,Gen-Z Trendseekers
e8f30ff4-4e62-4285,Gen-Z Trendseekers
afdb9623-ec87-4327,Gen-Z Trendseekers
aab48f15-034c-4d57,Eco-conscious Shoppers
8ea4d0b0-0c27-4923,Tech Savvy Professionals
bcb098ef-d442-449a,Eco-conscious Shoppers
5528b23f-dfca-4790,Budget Parents
b040aaed-8d03-4a64,Budget Parents
67cbb476-ecae-45e1,Deal Hunters
a548b9b3-3f1a-49d2,Eco-conscious Shoppers
4a941789-865f-461d,Suburban Parents
a7ba3f81-5be9-4cd5,Suburban Parents
23e2ccb5-426d-4ce5,Budget Parents
b2f28ae6-391e-4734,Suburban Parents
7dbb23f2-369c-4300,Gen-Z Trendseekers
5e1ca274-03f4-44ab,Tech Savvy Professionals
4b168edc-8463-43be,Suburban Parents
0532e8f4-4949-4838,Deal Hunters
e2dd74a5-fd79-431f,Eco-conscious Shoppers
1bd5023a-989e-4fc2,Eco-conscious Shoppers
4d81c584-867c-46db,Deal Hunters
6631950e-750e-450a,Budget Parents
9fb33d1b-5682-4b2a,Budget Parents
ce6ccff4-2d8f-4fe1,Budget Parents
a83be55e-4140-4a6c,Gen-Z Trendseekers
edf55a9f-e174-4ca2,Suburban Parents
fa8dfd64-b1dc-4f18,Budget Parents
55e63b1a-ad3f-465b,Eco-conscious Shoppers
c1f2e4c2-ceab-46af,Eco-conscious Shoppers
7b08bf4e-5b07-4cc0,Eco-conscious Shoppers
2057d72e-0c8b-4f02,Budget Parents
d5d91467-6450-49ad,Gen-Z Trendseekers
8cc4ee41-fc70-4d78,Eco-conscious Shoppers
89b91e4c-735d-4f4a,Eco-conscious Shoppers
adca7095-3608-4e4c,Gen-Z Trendseekers
3e131e5e-3821-4e3f,Deal Hunters
7927bb38-450a-48b2,Eco-conscious Shoppers
1e81e54a-faeb-4b91,Tech Savvy Professionals
e5a019af-3b26-46f5,Tech Savvy Professionals
ea20dcf5-b377-4348,Budget Parents
b952c836-8657-4717,Budget Parents
c74a467d-200a-40cb,Tech Savvy Professionals
62116d98-daaa-42e4,Gen-Z Trendseekers
0c7a77d7-1b8f-40a6,Suburban Parents
3b9c73dc-11d3-43fc,Deal Hunters
eb6460fb-c042-405f,Deal Hunters
06704ac3-65fd-4c39,Tech Savvy Professionals
d0d113b7-b5d9-4e87,Deal Hunters
1336644a-eaa7-4916,Budget Parents
269299ca-7286-49a6,Eco-conscious Shoppers
8da827cd-1fde-4c42,Tech Savvy Professionals
217ebbd7-beb6-485e,Eco-conscious Shoppers
37cb2436-d4e6-4e6c,Eco-conscious Shoppers
dc8fed53-9afb-4f21,Suburban Parents
9401b2c0-8d26-4019,Eco-conscious Shoppers
e064ed98-bfb6-48d5,Suburban Parents
5c2ba712-ed9d-4e6b,Gen-Z Trendseekers
dcc26239-9bfb-4c9d,Budget Parents
badd02af-080c-4e5a,Budget Parents
c49da821-3e90-48df,Tech Savvy Professionals
a6a04016-2f5b-4613,Gen-Z Trendseekers
f2cf7000-dd01-477b,Eco-conscious Shoppers
72c37663-fda3-4c14,Tech Savvy Professionals
9edd56a6-51a2-4add,Gen-Z Trendseekers
c91c577f-8ced-446d,Suburban Parents
362a4d70-3d03-4526,Gen-Z Trendseekers
e96619ba-deb3-45ac,Deal Hunters
3aae54ce-0b4e-4d4a,Budget Parents
69103e57-ec69-4859,Gen-Z Trendseekers
fa64a611-c79e-48b5,Budget Parents
704df1de-b1b6-4dfd,Tech Savvy Professionals
a9076e04-1732-4f3e,Budget Parents
13490152-9932-46da,Budget Parents
686b17d0-8468-4ddf,Suburban Parents
314a10b3-eee4-46bb,Deal Hunters
8d5776d4-eefb-4836,Budget Parents
06558563-b799-4689,Budget Parents
8274d7aa-521e-4398,Budget Parents
ad9b43ca-5985-4ee3,Budget Parents
39b7eb93-29ac-470a,Budget Parents
cd622901-4725-494e,Deal Hunters
612d0f5a-3268-47c0,Gen-Z Trendseekers
f369c5f4-ccf1-450e,Tech Savvy Professionals
7bfee1e3-41fe-4a83,Budget Parents
5cb8aa3f-f315-4bbd,Suburban Parents
132acc03-3469-4fc6,Deal Hunters
bc532472-6871-49e0,Deal Hunters
09d98e28-ed1e-4132,Tech Savvy Professionals
5c45cf86-92be-410a,Budget Parents
d8a5a174-f4dd-4ab3,Suburban Parents
9100db11-07b7-4856,Gen-Z Trendseekers
62be5e9c-d81c-434f,Deal Hunters
602252e2-f212-4564,Gen-Z Trendseekers
fe0a036d-49f3-4034,Gen-Z Trendseekers
05007cda-f354-43b4,Budget Parents
6a86c291-ab33-479f,Tech Savvy Professionals
01dd17e9-06df-4bec,Suburban Parents
a5374ac8-5561-4636,Deal Hunters
6aeb025b-ab17-4f56,Suburban Parents
89946d20-383c-48c8,Eco-conscious Shoppers
d82259da-522a-4111,Tech Savvy Professionals
78354df6-9f44-4179,Budget Parents
14ff51ad-c50f-4d66,Suburban Parents
0d92dc87-75ae-4152,Deal Hunters
03c2ba8b-2ed9-4d65,Gen-Z Trendseekers
3dad123e-2198-44e1,Tech Savvy Professionals
7fc4ea0e-b763-4caf,Gen-Z Trendseekers
7487d5c2-f607-4b12,Eco-conscious Shoppers
21b433f4-82f0-4d48,Deal Hunters
897d1564-26b2-40d6,Deal Hunters
41ec7918-0c66-49e1,Gen-Z Trendseekers
2e2f98c1-1d1c-4bfc,Tech Savvy Professionals
81c3f9e7-b02b-4a38,Budget Parents
e69fb8d9-27db-4f16,Gen-Z Trendseekers
60ca8ccc-7e63-422f,Tech Savvy Professionals
fb80b04d-2279-4cb6,Eco-conscious Shoppers
ee9d2943-833e-4d42,Eco-conscious Shoppers
35c5934e-801d-4b81,Tech Savvy Professionals
dcd3509e-a968-41ea,Deal Hunters
b99cb88a-9faa-4e13,Deal Hunters
c831bc4f-0d07-46e5,Eco-conscious Shoppers
f7eba39b-b9d9-4dc7,Gen-Z Trendseekers
8bf4e6cb-a2d1-4fde,Deal Hunters
ee192fcf-3f0e-4214,Suburban Parents
e938a0ee-4bca-41a3,Gen-Z Trendseekers
72055dc6-c149-4879,Deal Hunters
90f13cbd-a14f-4d11,Budget Parents
bae7e901-e630-4b71,Deal Hunters
5cd5a8fb-2d53-4664,Eco-conscious Shoppers
06778dbf-bb7e-4870,Eco-conscious Shoppers
a2eb20b5-5504-4381,Tech Savvy Professionals
3d2c0910-2762-41d8,Suburban Parents
73a1accf-ed3c-4689,Budget Parents
900f436d-8350-40b7,Suburban Parents
2989c565-7d0c-4757,Deal Hunters
b3c1ffd6-f0e9-498a,Gen-Z Trendseekers
4e78c23f-94c8-4a6d,Eco-conscious Shoppers
279ee6e8-acdf-4766,Suburban Parents
5b4caa98-4a03-42f6,Tech Savvy Professionals
d2742250-a310-4953,Suburban Parents
3e7b2d69-3ef4-4fff,Gen-Z Trendseekers
8a610e70-eea3-4789,Deal Hunters
e298ad46-aec7-4382,Deal Hunters
9f152cc4-952c-4bb9,Tech Savvy Professionals
74b63a19-df5e-4f80,Budget Parents
2234007c-5716-4652,Eco-conscious Shoppers
51172ace-a2ff-4831,Eco-conscious Shoppers
9deca326-3c24-40d3,Suburban Parents
50b092a9-d76a-47df,Deal Hunters
5a5aaab0-c7dc-4c51,Eco-conscious Shoppers
c0a56651-4704-4a37,Budget Parents
998cb9af-08a0-49bd,Gen-Z Trendseekers
76048c2c-e268-4f47,Budget Parents
590833f5-e6ef-4b4c,Budget Parents
e8adbb78-94bf-4300,Deal Hunters
bc92a9a3-65d7-450c,Eco-conscious Shoppers
c1f4d761-dda5-40e0,Tech Savvy Professionals
6f16dce3-10c6-4eb0,Tech Savvy Professionals
9f257cc3-4a9f-4c2b,Budget Parents
1c8192a4-002a-476d,Deal Hunters
f6625c18-946e-4cb3,Eco-conscious Shoppers
5a72dfbc-96d0-45e5,Gen-Z Trendseekers
d3e6dbca-9069-432b,Tech Savvy Professionals
a1529d0c-8a52-40d0,Eco-conscious Shoppers
eb1fdfd3-4ca4-4651,Suburban Parents
d80c0f10-3bfe-4a47,Budget Parents
28af8bc3-f283-4d23,Tech Savvy Professionals
7cc3de55-d8e1-49e5,Tech Savvy Professionals
df2b586b-6977-41d5,Eco-conscious Shoppers
eba2598f-c140-47bb,Eco-conscious Shoppers
d532a674-b300-4fb8,Suburban Parents
ace3b470-5c53-49ec,Deal Hunters
ecf8fc3e-e221-4d32,Deal Hunters
61d9289c-6f19-4658,Budget Parents
e6e88a19-3dbe-40ac,Gen-Z Trendseekers
d27e70bb-ef40-41b1,Eco-conscious Shoppers
a9675b88-82f7-417a,Budget Parents
aa016b45-c5c9-4216,Eco-conscious Shoppers
cb9ae590-afb3-47ff,Tech Savvy Professionals
ff777149-ed64-454c,Gen-Z Trendseekers
71bf5efb-5cc2-4595,Eco-conscious Shoppers
505e2875-c979-411b,Suburban Parents
023f41e8-ecf8-4824,Budget Parents
203156e6-cf62-4f2f,Deal Hunters
1cf551e4-2d19-421b,Budget Parents
add550d8-7c40-4c05,Budget Parents
c4d1d240-fab0-4d46,Budget Parents
30299316-5c08-48bd,Gen-Z Trendseekers
ce57f3f0-4e0d-4d7f,Suburban Parents
f6ed756d-c1c6-44d1,Gen-Z Trendseekers
6287e2ce-f9c9-4d06,Deal Hunters
16fa7fba-49b5-4c7e,Eco-conscious Shoppers
52f14008-0c78-4180,Budget Parents
0e576d48-0363-4ed5,Budget Parents
32f9142e-9349-4df2,Gen-Z Trendseekers
32795b82-66f9-4e27,Gen-Z Trendseekers
8ab27d0b-2b30-48e2,Eco-conscious Shoppers
06a312c3-2100-4a56,Deal Hunters
ada0edd6-12e8-4568,Tech Savvy Professionals
3ca76cfd-d5d6-4a02,Gen-Z Trendseekers
b5056106-519f-49a6,Budget Parents
9627e75b-a53a-4f51,Tech Savvy Professionals
e1e301cb-f14f-4554,Suburban Parents
174de8ee-9fea-4656,Tech Savvy Professionals
9711d3e7-89e7-479f,Budget Parents
e3ca6d45-226e-4fea,Eco-conscious Shoppers
d049cfc1-9558-48b5,Suburban Parents
2746ef98-bc45-4073,Suburban Parents
c8d7a922-4e7d-49d8,Tech Savvy Professionals
bd21b2d7-051c-45bf,Gen-Z Trendseekers
80e972be-f02b-47d4,Gen-Z Trendseekers
47f317c3-16b9-4938,Tech Savvy Professionals
1afa2460-3cfc-4808,Gen-Z Trendseekers
c1a29399-ec40-479c,Tech Savvy Professionals
7a1d3344-28e2-40c1,Tech Savvy Professionals
6f9d6e60-9b39-4dbd,Deal Hunters
47877978-f673-4795,Eco-conscious Shoppers
553d3850-e337-46aa,Deal Hunters
8a12fb3c-75db-4b11,Budget Parents
cc20c0ab-4aa1-4dc0,Suburban Parents
a54016d3-3c2f-4048,Deal Hunters
66a490b9-5634-47f4,Deal Hunters
fe6f81e0-d792-4679,Gen-Z Trendseekers
85f5e362-9e33-454c,Gen-Z Trendseekers
6c95ca03-a048-4f0d,Budget Parents
6e97cce5-317b-4185,Budget Parents
a184f757-b445-461e,Eco-conscious Shoppers
1ab9589e-ed99-454c,Eco-conscious Shoppers
1f449a08-4526-444a,Deal Hunters
26235afe-1a3b-465a,Budget Parents
035b6adc-fde5-4c5f,Tech Savvy Professionals
92db3d65-6b04-48cc,Budget Parents
09953995-8e5a-41e9,Tech Savvy Professionals
59e74e0d-64ef-438f,Budget Parents
4a0d72dd-ce69-420b,Deal Hunters
d3d06bca-33d5-4c9e,Tech Savvy Professionals
0e674861-1a00-488f,Budget Parents
c83eebd6-d45d-4821,Budget Parents
ad05d860-37ff-4ea8,Eco-conscious Shoppers
3f46af6f-f5dc-43aa,Tech Savvy Professionals
1b1e8eaf-a706-4666,Eco-conscious Shoppers
9d0ec6b9-0b4f-456a,Deal Hunters
e5233bf5-0c54-4018,Eco-conscious Shoppers
a6a1a7e9-85e4-4d83,Tech Savvy Professionals
9a7a6ec8-b646-49c6,Budget Parents
45278b80-0745-4677,Gen-Z Trendseekers
14ce1641-4043-43c1,Budget Parents
47bbeef2-c1ba-43d4,Tech Savvy Professionals
ed7f4682-98e1-4921,Tech Savvy Professionals
ebfaa6eb-b192-42a1,Eco-conscious Shoppers
a152a2c8-b1a6-4e88,Eco-conscious Shoppers
11d1431e-84ae-4220,Suburban Parents
df677d60-675a-4452,Gen-Z Trendseekers
f4ee284b-f7e9-4f58,Budget Parents
02c8ae85-9e27-4a40,Suburban Parents
b0345572-e778-410a,Eco-conscious Shoppers
d1c2ec56-4329-476d,Eco-conscious Shoppers
13805901-7616-4b5b,Gen-Z Trendseekers
c6247920-9aa0-47e5,Gen-Z Trendseekers
778f708a-a8ce-40bf,Gen-Z Trendseekers
2e2f2348-685c-46b3,Tech Savvy Professionals
a9350477-5f85-4676,Suburban Parents
5c4b33e9-1865-44f0,Suburban Parents
5556db0a-db6c-4119,Tech Savvy Professionals
798bd294-e944-4fd5,Gen-Z Trendseekers
2cb4423f-6fe8-4cc1,Gen-Z Trendseekers
d2df070f-461d-4bf8,Deal Hunters
f8f2271f-bbe7-41a5,Budget Parents
a7b3be0a-5164-4765,Deal Hunters
7baf5808-5ae4-4606,Budget Parents
845272c1-d66e-4af8,Eco-conscious Shoppers
4ad2fcf4-92e2-43cf,Tech Savvy Professionals
ab2a0c66-d6a7-4029,Gen-Z Trendseekers
91bc5f52-6391-4638,Gen-Z Trendseekers
7c263047-605b-438a,Budget Parents
6bf5cbbc-b1e5-44a2,Budget Parents
4177e24c-52b1-4a5d,Tech Savvy Professionals
bd686ea1-89f8-45ef,Budget Parents
356fc2d9-6f80-43f4,Suburban Parents
c2395da7-46a9-49b1,Suburban Parents
6ed3e5d8-569f-419d,Deal Hunters
b827d560-3f0e-4719,Suburban Parents
11eefeb2-4ed6-41d3,Gen-Z Trendseekers
0e062650-ce49-4423,Eco-conscious Shoppers
d2ec11ef-607f-4209,Tech Savvy Professionals
29f3a2ed-df6a-4fbf,Tech Savvy Professionals
061ef8f9-951a-4d30,Budget Parents
b8511b9f-6e80-4b96,Eco-conscious Shoppers
0e5a13f5-2132-4937,Suburban Parents
f4edc59d-a0bd-4a6a,Eco-conscious Shoppers
65a9750c-142a-4435,Budget Parents
09f9d559-584d-4ba6,Suburban Parents
c246dd5e-670c-4ec8,Suburban Parents
3e1ffe7d-575d-4150,Suburban Parents
f1340376-25b2-4a04,Gen-Z Trendseekers
3bd1e75d-87f9-4f8a,Budget Parents
2b9648d4-1cfd-440a,Eco-conscious Shoppers
9425273c-cdfd-40d1,Deal Hunters
3f352c7d-8b09-448a,Deal Hunters
5e7ab687-9417-4260,Deal Hunters
ed60b2a9-bf6e-4b60,Gen-Z Trendseekers
c09affec-9418-446f,Deal Hunters
41a9f2dd-d56a-4d03,Eco-conscious Shoppers
2f3cf6cf-c8d9-4b5a,Eco-conscious Shoppers
3bd5b1a6-b1b5-4a98,Budget Parents
62bdf417-545c-4db8,Budget Parents
bb2ad51a-467b-430c,Budget Parents
35f65732-859e-43ac,Gen-Z Trendseekers
5b550cdf-95bc-4ee2,Suburban Parents
f590104e-0c85-4180,Eco-conscious Shoppers
ca4706b5-611c-40a8,Tech Savvy Professionals
28053e9f-4a33-406b,Gen-Z Trendseekers
c69bf636-ca8b-4166,Tech Savvy Professionals
d0e0537d-116a-4142,Budget Parents
ccbc093a-f9f0-40ee,Tech Savvy Professionals
1c4bd3ff-1fab-4555,Deal Hunters
43af08c5-4abf-498d,Tech Savvy Professionals
4a43d1c1-6e6c-442e,Eco-conscious Shoppers
bde71241-a8a9-4138,Suburban Parents
f4bfaf3a-1d85-499d,Suburban Parents
c13203dc-abe1-4b45,Eco-conscious Shoppers
de10e044-35bf-464c,Deal Hunters
92337ca7-9dfd-424b,Gen-Z Trendseekers
25ce8ee2-4087-46e5,Suburban Parents
58a478d1-c821-4754,Budget Parents
fb0bdaa5-bd56-45ab,Tech Savvy Professionals
5df13ff6-a8a0-4990,Eco-conscious Shoppers
01884e35-6392-4b7b,Deal Hunters
1d235075-d2f6-4dfc,Tech Savvy Professionals
bca2f4e2-61bb-4e9a,Tech Savvy Professionals
5fc81c9d-dc2a-462a,Deal Hunters
2b965c71-58e4-47d0,Suburban Parents
a45b61ba-a3d9-4293,Tech Savvy Professionals
ec08790d-3967-467f,Gen-Z Trendseekers
bd5cb1bc-d752-466f,Eco-conscious Shoppers
35bca775-caba-48ab,Suburban Parents
38c8d90f-42b4-4ac8,Eco-conscious Shoppers
0d8a00de-0bf7-402b,Deal Hunters
42f96584-2fde-4114,Gen-Z Trendseekers
173d1c63-f34e-4ea5,Suburban Parents
9f36f8be-768f-494b,Deal Hunters
5f8f72d1-84a9-40b2,Budget Parents
82703de5-02ac-4b9e,Budget Parents
b6286518-6163-420d,Gen-Z Trendseekers
819ab5aa-b3c2-4854,Tech Savvy Professionals
82b67350-d714-4b01,Eco-conscious Shoppers
765f6895-3b7a-4934,Budget Parents
38d3feed-24ed-4257,Tech Savvy Professionals
4810544c-712e-4496,Eco-conscious Shoppers
b9160883-81d0-4114,Eco-conscious Shoppers
fd2c44ab-fe4f-460d,Gen-Z Trendseekers
85e416ed-31d2-43fc,Suburban Parents
b41a016e-9cce-49cf,Suburban Parents
09c568b9-4016-4654,Gen-Z Trendseekers
35791a71-c55d-420c,Gen-Z Trendseekers
7be8bd6e-783b-4d20,Budget Parents
c7103139-0043-47cb,Eco-conscious Shoppers
70131e67-183e-448a,Budget Parents
0188d0f1-2b7a-4027,Suburban Parents
320fb25e-6fca-4d9f,Budget Parents
381dd19a-b64e-4cdd,Suburban Parents
89331c09-3bae-4d5b,Deal Hunters
1510ff2f-e7b4-4425,Deal Hunters
88313eea-f65c-4de2,Eco-conscious Shoppers
e9d09863-5661-4e7b,Budget Parents
bc9602f2-afa7-41c6,Budget Parents
d0c172fa-5325-4286,Eco-conscious Shoppers
8ea31bc8-5516-4c7c,Tech Savvy Professionals
cadd325d-f69b-4ec5,Eco-conscious Shoppers
4d111c73-543f-455c,Suburban Parents
cd9d1210-2954-4bc2,Eco-conscious Shoppers
4054265a-ae02-4552,Gen-Z Trendseekers
36ecdaa3-f626-408d,Deal Hunters
7f26920c-aaec-4ae7,Deal Hunters
0a5dedc9-5c1e-4f70,Deal Hunters
831f51ca-010e-4cb1,Gen-Z Trendseekers
bf327625-5a08-43aa,Deal Hunters
7d755c95-78a5-4c98,Deal Hunters
565781fd-f285-4da4,Suburban Parents
351def6b-ac3e-4bae,Tech Savvy Professionals
14cc0ac8-bbd4-4fc0,Deal Hunters
f44d8ce6-df15-4fb5,Budget Parents
582bb068-34b0-40a9,Gen-Z Trendseekers
70b880f0-46ab-48dd,Suburban Parents
6aa0f802-9d77-4f79,Budget Parents
bac7ec1c-37e0-451e,Tech Savvy Professionals
00f69c95-d8b2-4c68,Budget Parents
449afff0-b6d9-40a9,Budget Parents
e84c1083-4ae4-44d4,Eco-conscious Shoppers
ec41e068-969f-4bc0,Gen-Z Trendseekers
460c5b33-9712-49e5,Gen-Z Trendseekers
3f22f9cd-426a-4def,Tech Savvy Professionals
3cfaa459-2953-4759,Gen-Z Trendseekers
1e58fdad-f4d0-4b13,Deal Hunters
1cce2ddb-8936-462d,Budget Parents
d2d80b09-b171-4fb5,Budget Parents
d1c265e5-fe7f-4f9a,Deal Hunters
c568d586-a6a0-435a,Gen-Z Trendseekers
4f60162c-147d-49a0,Deal Hunters
275048f4-3235-45b2,Suburban Parents
fb8f94ec-477d-407d,Budget Parents
b0d9083b-e008-4f95,Eco-conscious Shoppers
16b4999c-d6c9-4928,Tech Savvy Professionals
79535fc9-cb58-44c2,Budget Parents
4982a6ac-e288-4c33,Suburban Parents
3f2d7ae5-cf37-42d8,Budget Parents
d0841af2-5aec-496a,Gen-Z Trendseekers
739478df-d68f-4370,Budget Parents
712f5d47-1836-4dd1,Suburban Parents
21b6eb79-7ade-4bad,Suburban Parents
c88a0149-4579-42d7,Deal Hunters
2f59bcec-019d-4256,Tech Savvy Professionals
0d18c289-0663-4f93,Tech Savvy Professionals
f195ce18-ad80-4963,Gen-Z Trendseekers
8ec40ef6-dfee-4955,Deal Hunters
ba6af138-4a92-4300,Budget Parents
1507c17c-95f3-4066,Gen-Z Trendseekers
f467ace7-3b07-4181,Budget Parents
fcd7d0c2-f8cc-4764,Tech Savvy Professionals
75761c9f-46e2-4234,Tech Savvy Professionals
877fe982-883f-482d,Gen-Z Trendseekers
9093bc44-0bff-4f85,Gen-Z Trendseekers
f8b48a44-ad29-474e,Gen-Z Trendseekers
a7466502-db41-4e60,Deal Hunters
c96caefe-7f5f-42c9,Budget Parents
92b082e8-9415-4239,Gen-Z Trendseekers
2c145aab-b041-49ca,Tech Savvy Professionals
dce9382c-4800-443c,Eco-conscious Shoppers
87868c8b-7ef4-4ace,Budget Parents
07bfb21e-93ca-4827,Suburban Parents
b2078cb1-e62e-4581,Budget Parents
2acdcb56-2616-4a56,Deal Hunters
52184b4d-4493-4c9f,Gen-Z Trendseekers
0d02889b-c00a-42a6,Eco-conscious Shoppers
a27be575-b0c3-40f2,Eco-conscious Shoppers
8cc0bb82-0545-40da,Budget Parents
3f4080b0-9a9b-4dac,Budget Parents
f9754335-9597-4279,Tech Savvy Professionals
6d3797a2-7009-4403,Gen-Z Trendseekers
ebc7d778-9b70-4b8b,Tech Savvy Professionals
3f18fbfb-b32d-4130,Tech Savvy Professionals
e883c387-ca1f-4b15,Gen-Z Trendseekers
603409f7-580a-4e7a,Tech Savvy Professionals
4ba7ccbf-1b94-463a,Tech Savvy Professionals
dae6978c-c2e5-4799,Suburban Parents
520e36cb-fb38-4832,Deal Hunters
925fe634-de29-46d7,Gen-Z Trendseekers
875b307c-faf3-4060,Eco-conscious Shoppers
ab95ab94-f96b-4fe8,Suburban Parents
37b776c9-a546-4b11,Deal Hunters
e4401203-557b-4aa1,Gen-Z Trendseekers
72806762-9036-4e2e,Eco-conscious Shoppers
